CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY
203299,38.0,Salaried,Female,3,7.0
202777,44.0,Salaried,Female,3,14.0
204739,30.0,Small Business,Male,4,15.0
204424,55.0,Small Business,Male,3,26.0
202068,28.0,Small Business,Male,2,
202706,33.0,Large Business,Male,3,9.0
202229,45.0,Small Business,Male,2,30.0
202112,38.0,Small Business,Male,3,15.0
203384,40.0,Small Business,Male,4,30.0
204811,60.0,Salaried,Fe Male,3,10.0
204558,32.0,Salaried,Male,3,18.0
201188,37.62226512226512,Small Business,Male,2,11.0
201175,39.0,Small Business,Male,3,18.0
200334,37.62226512226512,Salaried,Male,3,14.0
202439,48.0,Small Business,Male,2,8.0
203400,57.0,Salaried,Male,3,15.0
202081,35.0,Salaried,Male,2,13.0
202211,42.0,Small Business,Male,2,11.0
203034,34.0,Small Business,Male,3,14.0
200765,38.0,Salaried,Male,2,9.0
203230,28.0,Salaried,Male,3,15.0
201795,31.0,Salaried,Female,2,13.0
204297,23.0,Small Business,Female,3,18.0
201301,58.0,Small Business,Male,2,8.0
201266,41.0,Salaried,Male,3,15.0
201468,49.0,Small Business,Male,3,8.0
201746,35.0,Salaried,Female,3,28.0
204664,45.0,Small Business,Female,3,35.0
203596,22.0,Small Business,Male,4,12.0
204700,28.0,Salaried,Male,3,15.0
200515,35.0,Salaried,Male,2,9.0
200634,37.62226512226512,Salaried,Male,3,9.0
203168,25.0,Small Business,Female,3,24.0
204186,29.0,Small Business,Male,4,16.0
200205,29.0,Small Business,Female,2,33.0
200113,24.0,Salaried,Male,2,24.0
200947,52.0,Salaried,Male,3,11.0
203487,54.0,Small Business,Male,3,9.0
203553,31.0,Large Business,Male,3,36.0
201136,28.0,Small Business,Male,2,30.0
203504,25.0,Small Business,Male,3,16.0
202320,32.0,Salaried,Female,3,8.0
202630,41.0,Small Business,Female,3,11.0
204322,53.0,Salaried,Female,2,11.0
202176,40.0,Salaried,Fe Male,3,30.0
203836,36.0,Salaried,Female,3,14.0
204601,37.0,Small Business,Male,4,9.0
204122,41.0,Salaried,Male,4,16.0
202332,44.0,Salaried,Male,3,23.0
202044,34.0,Salaried,Female,3,6.0
200286,44.0,Salaried,Male,2,30.0
202174,35.0,Salaried,Male,3,9.0
202111,32.0,Salaried,Male,2,11.0
203587,46.0,Small Business,Male,3,33.0
202801,22.0,Large Business,Female,3,7.0
204463,35.0,Small Business,Fe Male,4,15.0
202822,35.0,Small Business,Male,4,26.0
203520,55.0,Small Business,Female,3,18.0
202003,40.0,Salaried,Male,2,11.0
203341,60.0,Salaried,Fe Male,3,10.0
203188,38.0,Small Business,Female,4,18.0
201782,31.0,Salaried,Male,2,8.0
200209,46.0,Small Business,Male,3,6.0
204161,35.0,Salaried,Male,3,9.0
203847,40.0,Small Business,Male,4,22.0
204577,22.0,Salaried,Female,4,25.0
203895,39.0,Salaried,Female,4,17.0
200308,58.0,Salaried,Male,2,6.0
204842,45.0,Large Business,Male,4,8.0
203457,31.0,Small Business,Female,4,14.0
204701,56.0,Salaried,Male,4,9.0
202705,39.0,Salaried,Male,3,9.0
200941,30.0,Large Business,Female,2,
202746,29.0,Small Business,Male,4,23.0
203337,30.0,Salaried,Female,4,7.0
202254,38.0,Salaried,Female,3,23.0
204336,20.0,Large Business,Male,3,9.0
201109,30.0,Large Business,Male,2,35.0
200129,49.0,Small Business,Female,3,26.0
201950,30.0,Salaried,Male,3,18.0
204428,34.0,Salaried,Male,4,10.0
204385,39.0,Small Business,Female,4,17.0
200734,22.0,Salaried,Male,3,14.0
200929,37.62226512226512,Salaried,Male,2,8.0
204836,45.0,Salaried,Male,4,16.0
200866,40.0,Small Business,Male,3,
200957,37.62226512226512,Salaried,Male,3,22.0
202001,32.0,Salaried,Fe Male,2,9.0
201233,30.0,Salaried,Male,2,22.0
200967,40.0,Salaried,Male,2,6.0
204784,36.0,Salaried,Male,4,24.0
204310,44.0,Salaried,Female,4,15.0
201552,55.0,Salaried,Male,3,6.0
202834,44.0,Salaried,Male,3,19.0
204639,36.0,Salaried,Male,3,21.0
203138,34.0,Salaried,Fe Male,3,7.0
201071,49.0,Small Business,Female,2,
203395,42.0,Small Business,Male,3,17.0
202845,57.0,Salaried,Female,3,13.0
200531,32.0,Salaried,Fe Male,2,9.0
202601,59.0,Small Business,Female,4,16.0
202098,37.0,Small Business,Male,3,22.0
202170,58.0,Large Business,Male,2,8.0
203307,34.0,Salaried,Male,3,9.0
200805,45.0,Salaried,Female,3,15.0
202693,46.0,Salaried,Male,4,14.0
202291,49.0,Large Business,Male,2,14.0
203125,39.0,Large Business,Female,4,7.0
202591,42.0,Salaried,Male,4,17.0
202758,40.0,Small Business,Male,3,17.0
202163,36.0,Salaried,Male,2,9.0
200858,53.0,Small Business,Female,2,13.0
202988,48.0,Small Business,Female,3,10.0
201150,35.0,Salaried,Male,2,24.0
201903,46.0,Small Business,Female,3,16.0
201638,38.0,Salaried,Fe Male,2,6.0
204009,55.0,Large Business,Female,3,9.0
200033,39.0,Large Business,Male,2,11.0
203108,37.0,Salaried,Male,4,21.0
202073,45.0,Salaried,Female,3,8.0
204135,34.0,Small Business,Female,3,11.0
203756,32.0,Salaried,Male,3,25.0
201224,26.0,Small Business,Male,3,23.0
200096,24.0,Salaried,Female,2,9.0
200510,54.0,Small Business,Male,2,25.0
204681,38.0,Salaried,Female,3,10.0
200192,35.0,Salaried,Male,2,29.0
203141,30.0,Large Business,Female,3,27.0
204189,38.0,Small Business,Female,4,7.0
202373,29.0,Salaried,Female,2,16.0
200784,38.0,Salaried,Female,3,23.0
200812,43.0,Salaried,Female,2,33.0
203102,45.0,Salaried,Male,4,16.0
203551,39.0,Salaried,Male,4,17.0
201565,54.0,Large Business,Female,2,8.0
202321,56.0,Large Business,Female,3,10.0
204346,35.0,Salaried,Male,4,9.0
201102,36.0,Salaried,Male,3,8.0
202133,21.0,Salaried,Female,3,24.0
200946,40.0,Small Business,Male,2,31.0
200059,37.0,Salaried,Male,2,6.0
201699,29.0,Small Business,Male,2,24.0
200414,24.0,Large Business,Female,3,6.0
201126,50.0,Small Business,Male,2,5.0
201300,34.0,Large Business,Male,3,14.0
203052,56.0,Small Business,Male,3,9.0
203601,36.0,Salaried,Female,3,15.0
202365,31.0,Small Business,Male,3,17.0
202390,34.0,Salaried,Female,2,
200519,29.0,Salaried,Male,3,6.0
201222,24.0,Salaried,Male,2,28.0
202719,38.0,Small Business,Female,2,7.0
200075,31.0,Salaried,Female,3,
202076,34.0,Salaried,Female,3,22.0
201531,38.0,Salaried,Female,2,35.0
204245,28.0,Small Business,Male,4,7.0
200437,30.0,Small Business,Male,2,13.0
202225,45.0,Salaried,Female,2,17.0
200496,37.62226512226512,Large Business,Male,2,28.0
203049,39.0,Salaried,Male,3,19.0
200387,40.0,Small Business,Female,2,8.0
204092,47.0,Small Business,Female,4,7.0
201567,28.0,Small Business,Male,2,10.0
202195,37.62226512226512,Salaried,Male,2,20.0
201478,38.0,Salaried,Male,2,29.0
201464,26.0,Salaried,Female,1,11.0
203564,39.0,Salaried,Female,3,23.0
203851,25.0,Salaried,Male,3,7.0
202141,34.0,Salaried,Male,2,16.0
200467,37.0,Small Business,Male,3,15.0
200618,37.62226512226512,Small Business,Male,3,8.0
204028,35.0,Salaried,Female,3,13.0
203009,24.0,Small Business,Male,4,17.0
202581,40.0,Salaried,Female,3,11.0
203658,45.0,Salaried,Female,4,9.0
201317,27.0,Salaried,Female,2,11.0
203160,42.0,Small Business,Male,4,16.0
201165,44.0,Salaried,Male,2,6.0
203807,34.0,Small Business,Male,3,17.0
204420,38.0,Salaried,Male,3,10.0
200378,34.0,Small Business,Male,3,25.0
200450,31.0,Salaried,Male,3,8.0
202465,37.0,Salaried,Male,3,16.0
201409,40.0,Large Business,Female,3,17.0
204861,53.0,Small Business,Female,4,14.0
200525,24.0,Salaried,Female,3,
204757,27.0,Small Business,Male,3,10.0
200399,31.0,Salaried,Male,3,6.0
202891,36.0,Small Business,Male,3,7.0
200269,36.0,Salaried,Male,2,12.0
204423,34.0,Salaried,Male,2,13.0
202301,31.0,Small Business,Male,3,21.0
200875,44.0,Salaried,Male,2,
201529,37.0,Salaried,Male,2,6.0
202645,50.0,Salaried,Male,4,25.0
201994,34.0,Small Business,Fe Male,2,15.0
203221,22.0,Salaried,Female,3,17.0
201885,34.0,Small Business,Female,2,12.0
204806,20.0,Small Business,Female,4,17.0
202326,20.0,Salaried,Male,2,5.0
200934,25.0,Small Business,Female,2,6.0
204860,41.0,Small Business,Male,4,15.0
200640,24.0,Salaried,Male,2,10.0
203109,48.0,Salaried,Female,4,9.0
204419,27.0,Salaried,Female,4,13.0
200140,37.62226512226512,Small Business,Female,2,15.0
200975,55.0,Small Business,Male,2,19.0
201767,35.0,Small Business,Male,3,22.0
203291,35.0,Small Business,Male,4,7.0
203187,60.0,Salaried,Female,4,9.0
202389,59.0,Salaried,Fe Male,2,20.0
202837,35.0,Small Business,Female,4,11.0
204856,37.0,Small Business,Male,3,17.0
204244,44.0,Salaried,Female,3,17.0
202474,34.0,Small Business,Male,4,9.0
204353,32.0,Salaried,Male,4,27.0
203951,36.0,Small Business,Female,4,9.0
201986,23.0,Small Business,Male,2,10.0
200425,50.0,Salaried,Male,2,35.0
204569,34.0,Salaried,Male,3,10.0
200293,26.0,Small Business,Male,2,10.0
200697,29.0,Large Business,Female,2,26.0
201496,37.62226512226512,Salaried,Female,3,22.0
201647,19.0,Salaried,Male,2,8.0
200117,36.0,Large Business,Female,3,17.0
200654,39.0,Salaried,Female,2,8.0
203419,56.0,Small Business,Male,3,20.0
203674,25.0,Small Business,Male,4,36.0
201892,19.0,Large Business,Male,2,8.0
200419,30.0,Salaried,Male,2,9.0
203161,28.0,Large Business,Female,3,23.0
203362,52.0,Salaried,Male,3,16.0
202472,45.0,Small Business,Female,3,14.0
204496,41.0,Small Business,Female,3,9.0
202776,55.0,Salaried,Fe Male,3,27.0
201123,35.0,Small Business,Female,2,16.0
200234,33.0,Small Business,Male,2,20.0
203994,31.0,Salaried,Male,3,7.0
204659,56.0,Small Business,Male,4,25.0
203875,33.0,Small Business,Female,3,7.0
203809,30.0,Large Business,Male,3,
202772,34.0,Small Business,Male,3,17.0
204078,28.0,Small Business,Male,4,10.0
203023,35.0,Small Business,Female,3,9.0
201504,24.0,Small Business,Male,3,6.0
202874,36.0,Salaried,Male,3,29.0
203077,37.0,Salaried,Male,4,15.0
202611,31.0,Salaried,Female,3,12.0
201384,34.0,Small Business,Male,2,6.0
204394,31.0,Salaried,Male,4,19.0
202712,46.0,Small Business,Male,4,27.0
204103,52.0,Small Business,Female,4,10.0
202917,50.0,Salaried,Male,3,25.0
200953,44.0,Salaried,Male,2,9.0
203886,30.0,Small Business,Male,3,7.0
204010,25.0,Salaried,Female,3,10.0
204852,59.0,Large Business,Female,4,9.0
202264,34.0,Salaried,Male,2,9.0
202106,35.0,Salaried,Female,3,31.0
202206,48.0,Salaried,Male,3,10.0
201634,27.0,Small Business,Male,3,9.0
202520,36.0,Small Business,Male,3,7.0
203782,31.0,Small Business,Male,3,
200047,37.0,Salaried,Male,3,25.0
201578,25.0,Small Business,Male,3,13.0
204224,32.0,Salaried,Male,4,9.0
202635,28.0,Small Business,Female,3,16.0
203090,54.0,Small Business,Male,4,15.0
203452,55.0,Small Business,Female,3,7.0
200740,37.62226512226512,Salaried,Male,2,16.0
201213,23.0,Salaried,Male,2,13.0
204347,47.0,Small Business,Female,4,17.0
200074,36.0,Salaried,Female,2,12.0
201498,44.0,Small Business,Female,2,13.0
203020,28.0,Small Business,Male,3,6.0
204494,36.0,Salaried,Female,4,15.0
204021,26.0,Small Business,Male,3,12.0
203990,36.0,Small Business,Male,3,7.0
203247,35.0,Salaried,Male,3,10.0
201540,59.0,Salaried,Female,2,6.0
200526,39.0,Large Business,Female,3,
201775,36.0,Salaried,Female,2,30.0
203017,27.0,Large Business,Male,3,15.0
201411,25.0,Salaried,Female,2,8.0
202960,24.0,Small Business,Male,3,11.0
200195,37.62226512226512,Salaried,Male,3,27.0
200566,47.0,Salaried,Female,3,33.0
201047,33.0,Small Business,Male,2,
200849,43.0,Small Business,Female,2,15.0
204759,41.0,Small Business,Female,4,33.0
203340,32.0,Small Business,Fe Male,4,31.0
203702,30.0,Large Business,Female,4,11.0
201275,51.0,Large Business,Female,2,9.0
202352,36.0,Large Business,Female,3,7.0
200270,55.0,Small Business,Male,2,6.0
204426,28.0,Small Business,Male,3,10.0
201756,44.0,Salaried,Male,2,30.0
202249,51.0,Salaried,Male,2,10.0
201251,30.0,Small Business,Male,3,21.0
203884,37.0,Salaried,Female,4,11.0
201598,22.0,Large Business,Male,3,8.0
203862,39.0,Salaried,Male,4,13.0
200237,52.0,Salaried,Male,3,8.0
203760,44.0,Salaried,Male,4,9.0
203249,46.0,Salaried,Female,4,16.0
202655,31.0,Salaried,Male,3,7.0
203916,38.0,Salaried,Male,4,9.0
203021,38.0,Salaried,Female,3,17.0
204311,26.0,Salaried,Female,4,11.0
204705,36.0,Large Business,Male,3,11.0
204879,26.0,Small Business,Female,4,27.0
200819,28.0,Salaried,Male,3,8.0
201360,37.62226512226512,Small Business,Female,3,10.0
203063,34.0,Small Business,Male,3,7.0
203751,29.0,Small Business,Female,4,7.0
203033,30.0,Salaried,Female,3,7.0
201694,31.0,Small Business,Male,2,
200569,36.0,Salaried,Male,3,14.0
203441,28.0,Salaried,Female,3,24.0
200009,36.0,Small Business,Male,3,33.0
201597,19.0,Small Business,Male,2,28.0
200980,31.0,Salaried,Female,2,8.0
202136,37.62226512226512,Salaried,Female,2,9.0
201553,38.0,Small Business,Female,3,12.0
200601,40.0,Small Business,Male,2,22.0
203777,47.0,Salaried,Female,4,17.0
200876,20.0,Small Business,Male,2,27.0
201734,37.62226512226512,Salaried,Male,3,8.0
203028,43.0,Salaried,Male,4,15.0
204597,26.0,Small Business,Male,3,26.0
201502,30.0,Small Business,Male,2,15.0
203996,56.0,Salaried,Male,4,7.0
204509,59.0,Salaried,Male,3,9.0
201824,30.0,Large Business,Female,2,
201002,35.0,Salaried,Male,2,24.0
204524,28.0,Large Business,Male,3,12.0
201390,28.0,Large Business,Male,2,23.0
200558,32.0,Salaried,Male,3,30.0
204489,55.0,Small Business,Female,4,26.0
202905,36.0,Small Business,Fe Male,4,7.0
202556,55.0,Salaried,Female,2,33.0
204132,46.0,Small Business,Fe Male,3,13.0
204116,35.0,Small Business,Male,3,17.0
200716,41.0,Small Business,Male,3,15.0
204594,37.0,Salaried,Male,4,14.0
202841,26.0,Salaried,Female,3,11.0
202932,43.0,Salaried,Female,3,9.0
204596,33.0,Salaried,Female,4,7.0
202691,35.0,Salaried,Male,3,9.0
203162,46.0,Salaried,Male,3,30.0
201501,44.0,Salaried,Male,2,16.0
200650,43.0,Salaried,Female,2,6.0
202127,29.0,Small Business,Female,3,13.0
200476,24.0,Salaried,Male,3,23.0
200007,30.0,Salaried,Male,3,30.0
200912,26.0,Salaried,Male,2,10.0
201797,39.0,Small Business,Female,2,9.0
204268,31.0,Large Business,Female,3,32.0
204033,44.0,Salaried,Male,4,33.0
200729,35.0,Small Business,Female,2,31.0
201537,45.0,Salaried,Male,2,13.0
200502,53.0,Small Business,Female,2,6.0
204808,55.0,Salaried,Male,3,10.0
201849,55.0,Salaried,Female,3,8.0
202599,30.0,Large Business,Male,3,7.0
204156,42.0,Salaried,Male,3,26.0
201780,31.0,Salaried,Male,3,8.0
201082,23.0,Salaried,Male,3,26.0
202636,36.0,Salaried,Male,3,30.0
203181,42.0,Small Business,Fe Male,3,14.0
202399,37.62226512226512,Large Business,Female,2,19.0
204380,42.0,Salaried,Female,4,9.0
201907,30.0,Small Business,Male,2,13.0
203137,37.0,Salaried,Male,3,10.0
204547,37.0,Salaried,Male,4,15.0
203609,45.0,Salaried,Male,3,7.0
203797,35.0,Large Business,Male,3,23.0
203421,35.0,Large Business,Female,4,33.0
203232,29.0,Salaried,Female,3,17.0
202909,47.0,Small Business,Female,3,25.0
204560,54.0,Small Business,Male,4,15.0
201201,37.62226512226512,Small Business,Male,3,14.0
203213,27.0,Small Business,Female,4,7.0
202437,40.0,Salaried,Male,2,24.0
201357,42.0,Small Business,Male,2,12.0
200710,33.0,Salaried,Male,2,23.0
202982,42.0,Salaried,Male,3,7.0
200462,34.0,Salaried,Male,3,27.0
203933,39.0,Salaried,Male,3,9.0
203039,59.0,Salaried,Male,3,9.0
200154,32.0,Small Business,Fe Male,2,14.0
202185,33.0,Salaried,Female,2,6.0
201395,31.0,Small Business,Male,3,32.0
203939,54.0,Salaried,Female,3,12.0
202660,31.0,Small Business,Fe Male,3,33.0
204658,38.0,Small Business,Female,4,18.0
203330,31.0,Small Business,Male,4,7.0
203628,55.0,Small Business,Female,4,29.0
201262,43.0,Large Business,Male,2,23.0
202602,41.0,Small Business,Male,4,11.0
202283,39.0,Salaried,Male,2,8.0
200717,27.0,Large Business,Female,2,22.0
202311,37.62226512226512,Small Business,Male,2,30.0
202805,41.0,Salaried,Female,3,17.0
203950,51.0,Small Business,Male,3,10.0
201871,56.0,Salaried,Female,2,12.0
201867,25.0,Salaried,Female,3,
203648,49.0,Small Business,Female,4,14.0
200347,47.0,Small Business,Male,2,10.0
202756,32.0,Salaried,Male,3,9.0
200459,41.0,Salaried,Female,3,8.0
200620,35.0,Small Business,Female,2,33.0
203468,48.0,Small Business,Female,3,9.0
201682,27.0,Salaried,Fe Male,2,26.0
202366,31.0,Small Business,Female,3,30.0
204025,35.0,Salaried,Male,4,14.0
204125,31.0,Salaried,Male,3,7.0
204250,30.0,Salaried,Male,4,15.0
201135,46.0,Salaried,Male,2,6.0
200778,46.0,Salaried,Female,3,
204262,43.0,Salaried,Female,3,30.0
200868,28.0,Small Business,Male,3,25.0
202147,49.0,Salaried,Female,2,14.0
200919,59.0,Small Business,Male,3,24.0
200227,29.0,Small Business,Female,2,6.0
204259,24.0,Salaried,Male,3,33.0
204707,29.0,Salaried,Male,3,22.0
200233,50.0,Small Business,Female,3,6.0
204065,36.0,Small Business,Male,4,7.0
203711,35.0,Salaried,Male,3,17.0
202480,51.0,Small Business,Male,3,10.0
200521,27.0,Small Business,Female,3,
204678,29.0,Small Business,Male,4,
201353,34.0,Large Business,Male,2,22.0
203637,39.0,Small Business,Female,3,9.0
204559,30.0,Small Business,Female,3,7.0
201252,34.0,Small Business,Male,3,8.0
203728,40.0,Small Business,Male,4,17.0
201622,53.0,Small Business,Male,2,12.0
202730,45.0,Salaried,Male,3,31.0
203773,30.0,Small Business,Male,3,13.0
202238,40.0,Small Business,Male,3,32.0
200360,57.0,Small Business,Male,2,6.0
201760,49.0,Salaried,Female,2,16.0
202679,44.0,Small Business,Female,4,23.0
204865,42.0,Salaried,Male,3,16.0
202990,30.0,Salaried,Male,3,17.0
204764,33.0,Salaried,Female,4,9.0
201672,37.62226512226512,Small Business,Male,2,16.0
202644,28.0,Large Business,Male,3,7.0
203064,36.0,Small Business,Female,3,34.0
201562,30.0,Small Business,Female,3,10.0
202021,39.0,Salaried,Female,2,9.0
201825,26.0,Salaried,Male,2,6.0
200101,32.0,Salaried,Male,3,6.0
204663,53.0,Small Business,Female,3,9.0
201027,34.0,Salaried,Female,2,6.0
203688,31.0,Large Business,Fe Male,4,9.0
201644,45.0,Salaried,Female,1,10.0
200169,32.0,Salaried,Male,2,12.0
202835,41.0,Small Business,Female,4,9.0
202263,28.0,Salaried,Male,2,21.0
203140,46.0,Salaried,Male,3,11.0
200739,27.0,Salaried,Female,2,8.0
204275,41.0,Salaried,Female,3,17.0
204740,39.0,Salaried,Male,3,7.0
202866,20.0,Large Business,Male,3,9.0
203948,25.0,Small Business,Male,4,7.0
203568,40.0,Small Business,Male,3,13.0
200135,36.0,Small Business,Male,2,12.0
202050,35.0,Salaried,Female,3,14.0
201232,35.0,Salaried,Male,2,33.0
204459,31.0,Small Business,Male,4,34.0
204725,39.0,Small Business,Male,3,9.0
200940,37.62226512226512,Small Business,Male,3,29.0
203040,36.0,Salaried,Female,3,7.0
202528,35.0,Small Business,Male,4,7.0
202391,28.0,Salaried,Female,2,14.0
202393,34.0,Small Business,Male,2,
200669,39.0,Small Business,Male,3,12.0
204074,23.0,Small Business,Male,4,26.0
204399,28.0,Small Business,Female,4,13.0
204144,53.0,Salaried,Female,3,9.0
201204,48.0,Small Business,Female,3,13.0
204349,34.0,Small Business,Male,3,22.0
200694,33.0,Salaried,Female,2,6.0
200291,36.0,Large Business,Male,1,
202650,23.0,Salaried,Male,3,12.0
204334,30.0,Small Business,Male,4,10.0
200275,37.0,Small Business,Female,1,6.0
202689,32.0,Small Business,Male,4,10.0
204794,33.0,Salaried,Female,4,20.0
200292,31.0,Small Business,Female,2,11.0
200797,26.0,Small Business,Male,2,27.0
200392,54.0,Small Business,Male,2,11.0
201015,34.0,Salaried,Male,3,6.0
204390,25.0,Salaried,Male,4,24.0
201808,30.0,Small Business,Female,1,11.0
201494,34.0,Small Business,Male,2,12.0
203223,52.0,Salaried,Male,3,11.0
203712,54.0,Small Business,Female,3,7.0
201636,41.0,Salaried,Male,2,20.0
204825,26.0,Salaried,Male,3,
202026,53.0,Salaried,Male,2,12.0
200709,31.0,Small Business,Male,2,15.0
201758,26.0,Small Business,Male,2,22.0
204646,31.0,Small Business,Female,3,12.0
202199,35.0,Small Business,Female,2,31.0
200274,21.0,Small Business,Male,3,9.0
203328,41.0,Large Business,Female,3,17.0
204829,22.0,Small Business,Female,4,25.0
203357,46.0,Small Business,Female,4,9.0
201352,44.0,Salaried,Male,3,6.0
203103,29.0,Small Business,Male,4,12.0
201041,28.0,Small Business,Male,2,11.0
203182,40.0,Salaried,Female,4,7.0
203488,50.0,Large Business,Male,4,12.0
203515,50.0,Small Business,Female,3,10.0
200810,46.0,Small Business,Male,2,9.0
202099,28.0,Small Business,Male,3,14.0
202507,60.0,Salaried,Fe Male,3,32.0
201033,31.0,Salaried,Female,3,6.0
202931,21.0,Salaried,Female,3,7.0
202980,61.0,Small Business,Male,3,23.0
201600,43.0,Small Business,Female,3,
203885,57.0,Salaried,Male,3,7.0
202449,33.0,Salaried,Male,4,9.0
203589,37.0,Salaried,Female,4,19.0
204732,32.0,Salaried,Male,4,27.0
201341,37.62226512226512,Salaried,Male,2,26.0
203979,56.0,Small Business,Female,3,15.0
204425,37.0,Small Business,Male,3,16.0
201021,25.0,Salaried,Male,3,
204173,32.0,Small Business,Male,4,36.0
201380,35.0,Small Business,Male,3,24.0
200855,37.0,Salaried,Female,2,6.0
201701,42.0,Large Business,Male,2,10.0
202201,20.0,Small Business,Female,3,17.0
203545,33.0,Salaried,Female,4,12.0
203311,51.0,Small Business,Female,2,9.0
201451,38.0,Salaried,Female,3,16.0
203833,32.0,Salaried,Male,3,7.0
203820,39.0,Salaried,Male,4,16.0
202479,44.0,Small Business,Female,4,9.0
200324,30.0,Small Business,Female,3,34.0
201101,32.0,Salaried,Female,3,11.0
201051,44.0,Small Business,Female,3,
201851,30.0,Large Business,Male,3,8.0
204498,43.0,Salaried,Male,4,15.0
204453,51.0,Small Business,Male,3,15.0
203701,32.0,Small Business,Male,4,23.0
203737,44.0,Salaried,Male,3,16.0
201841,29.0,Salaried,Male,2,29.0
200272,28.0,Small Business,Male,3,15.0
204323,43.0,Salaried,Female,4,36.0
202632,35.0,Salaried,Male,3,9.0
203079,36.0,Salaried,Female,4,16.0
204634,31.0,Salaried,Female,3,29.0
203942,45.0,Small Business,Female,3,14.0
200880,32.0,Salaried,Female,3,19.0
202486,27.0,Salaried,Male,3,32.0
201519,35.0,Salaried,Male,2,14.0
204306,55.0,Small Business,Male,3,12.0
204538,54.0,Small Business,Female,4,14.0
200100,37.0,Salaried,Male,3,12.0
200041,27.0,Salaried,Female,2,8.0
204827,46.0,Small Business,Male,3,20.0
203120,36.0,Salaried,Female,3,28.0
204348,32.0,Salaried,Male,3,16.0
200588,50.0,Small Business,Male,3,8.0
203295,57.0,Large Business,Female,4,11.0
203261,37.0,Salaried,Male,4,25.0
201728,51.0,Salaried,Male,3,6.0
200468,52.0,Large Business,Male,3,12.0
202371,48.0,Salaried,Male,3,30.0
204159,32.0,Small Business,Male,4,10.0
201587,36.0,Large Business,Female,3,17.0
200350,42.0,Large Business,Male,2,8.0
202180,33.0,Salaried,Male,2,23.0
204822,34.0,Small Business,Male,3,32.0
200323,37.62226512226512,Small Business,Male,2,8.0
202631,56.0,Small Business,Male,4,21.0
201358,31.0,Small Business,Female,2,16.0
204282,41.0,Small Business,Male,4,29.0
202422,31.0,Small Business,Male,3,19.0
203555,54.0,Large Business,Female,4,9.0
201116,55.0,Small Business,Male,2,32.0
202993,35.0,Small Business,Fe Male,4,15.0
200133,41.0,Salaried,Male,3,15.0
203393,40.0,Salaried,Male,3,25.0
204843,29.0,Large Business,Female,3,20.0
202108,25.0,Small Business,Male,2,
203796,45.0,Salaried,Male,4,7.0
203142,36.0,Small Business,Female,3,25.0
202577,42.0,Salaried,Male,4,16.0
204177,47.0,Large Business,Female,4,9.0
204287,28.0,Small Business,Male,3,7.0
204625,30.0,Salaried,Female,4,17.0
202380,23.0,Salaried,Female,2,7.0
203765,48.0,Salaried,Female,4,16.0
204532,26.0,Small Business,Male,4,9.0
201239,31.0,Large Business,Female,1,30.0
204878,35.0,Small Business,Male,3,17.0
204271,22.0,Large Business,Female,4,7.0
202369,49.0,Small Business,Male,2,10.0
200625,45.0,Small Business,Male,3,15.0
201527,37.62226512226512,Small Business,Female,1,29.0
201773,31.0,Large Business,Male,3,13.0
203888,57.0,Large Business,Male,4,14.0
204643,36.0,Small Business,Female,3,32.0
200571,26.0,Salaried,Female,3,
204850,46.0,Salaried,Male,4,8.0
201274,31.0,Small Business,Female,3,35.0
204369,34.0,Small Business,Female,4,7.0
204405,44.0,Small Business,Male,4,16.0
202540,25.0,Salaried,Female,3,10.0
203370,44.0,Small Business,Female,3,11.0
201991,27.0,Small Business,Female,3,
204619,40.0,Salaried,Male,3,9.0
203424,32.0,Salaried,Female,3,9.0
203772,28.0,Small Business,Female,3,30.0
203450,50.0,Salaried,Male,4,35.0
202672,36.0,Small Business,Fe Male,4,7.0
204018,38.0,Salaried,Male,4,9.0
204240,40.0,Small Business,Male,3,14.0
203499,35.0,Small Business,Male,4,22.0
200747,38.0,Salaried,Male,2,9.0
202492,47.0,Small Business,Male,4,12.0
202323,19.0,Salaried,Male,2,15.0
202154,40.0,Small Business,Male,3,16.0
203616,30.0,Small Business,Male,3,17.0
203301,45.0,Salaried,Male,4,17.0
200191,27.0,Small Business,Female,2,15.0
203557,33.0,Large Business,Male,4,7.0
200557,35.0,Salaried,Female,3,8.0
202610,42.0,Salaried,Male,3,21.0
200439,31.0,Salaried,Male,3,26.0
201613,30.0,Salaried,Female,3,24.0
200746,41.0,Salaried,Female,2,13.0
204709,38.0,Salaried,Female,3,17.0
200811,38.0,Small Business,Male,2,8.0
202534,41.0,Salaried,Male,4,7.0
202806,22.0,Small Business,Male,3,16.0
202066,35.0,Salaried,Female,2,6.0
200840,35.0,Small Business,Male,2,6.0
202475,45.0,Salaried,Male,3,17.0
202431,35.0,Small Business,Male,3,
202927,36.0,Salaried,Male,3,32.0
204845,31.0,Small Business,Male,3,16.0
200465,46.0,Small Business,Female,2,24.0
201391,38.0,Salaried,Male,2,6.0
203703,31.0,Salaried,Male,3,23.0
203771,47.0,Large Business,Female,3,10.0
201895,50.0,Salaried,Male,2,35.0
200083,38.0,Small Business,Female,3,12.0
202179,31.0,Small Business,Male,2,15.0
202313,26.0,Small Business,Male,2,
202675,43.0,Large Business,Male,3,11.0
201167,35.0,Small Business,Male,2,21.0
204064,41.0,Small Business,Female,3,33.0
