CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY,PACKAGE_CHOSEN
201225,45.0,3,1,2,34.0,Super Deluxe
201226,37.62226512226512,1,0,2,16.0,Basic
201227,37.62226512226512,1,0,3,8.0,Basic
201228,41.0,1,0,2,10.0,Deluxe
201229,40.0,1,1,3,14.0,Deluxe
201230,37.62226512226512,2,0,3,35.0,Basic
201231,46.0,1,0,2,19.0,Deluxe
201232,35.0,1,0,2,33.0,Deluxe
201233,30.0,1,0,2,22.0,Basic
201234,47.0,2,0,2,8.0,Deluxe
201235,46.0,1,0,3,8.0,Standard
201236,36.0,2,0,3,19.0,Deluxe
201237,32.0,1,0,2,6.0,Deluxe
201238,23.0,2,1,2,10.0,Basic
201239,31.0,3,1,1,30.0,Deluxe
201240,39.0,1,0,3,6.0,Deluxe
201241,32.0,1,0,3,25.0,Standard
201242,40.0,2,0,2,13.0,King
201243,45.0,1,1,2,10.0,Standard
201244,30.0,3,1,3,8.0,Basic
201245,24.0,2,0,2,16.0,Basic
201246,30.0,1,1,3,14.0,Basic
201247,31.0,3,0,2,11.0,Deluxe
201248,37.62226512226512,2,1,3,14.0,Basic
201249,29.0,2,1,2,15.0,Basic
201250,29.0,1,0,3,6.0,Deluxe
201251,30.0,2,0,3,21.0,Standard
201252,34.0,2,0,3,8.0,Basic
201253,33.0,2,1,3,8.0,Deluxe
201254,49.0,2,1,3,15.490834591330602,Deluxe
201255,33.0,1,1,3,22.0,Standard
201256,38.0,2,1,3,8.0,Basic
201257,31.0,2,0,3,22.0,Standard
201258,29.0,3,1,3,10.0,Basic
201259,30.0,1,0,2,22.0,Deluxe
201260,32.0,3,0,3,11.0,Basic
201261,38.0,2,0,2,24.0,Deluxe
201262,43.0,3,0,2,23.0,Basic
201263,42.0,2,0,2,18.0,Basic
201264,55.0,2,0,2,8.0,King
201265,33.0,3,0,2,10.0,Deluxe
201266,41.0,1,0,3,15.0,Basic
201267,37.62226512226512,1,0,2,16.0,Deluxe
201268,53.0,2,1,2,6.0,Super Deluxe
201269,37.62226512226512,1,0,3,8.0,Basic
201270,34.0,1,1,2,9.0,Deluxe
201271,21.0,2,0,2,13.0,Basic
201272,37.62226512226512,1,1,2,12.0,Basic
201273,22.0,2,1,3,14.0,Basic
201274,31.0,2,1,3,35.0,Deluxe
201275,51.0,3,1,2,9.0,Standard
201276,37.62226512226512,2,0,2,15.0,Deluxe
201277,46.0,2,0,2,8.0,King
201278,36.0,1,0,2,16.0,Standard
201279,44.0,2,0,2,6.0,Basic
201280,37.62226512226512,1,0,2,14.0,Deluxe
201281,35.0,1,0,2,33.0,Deluxe
201282,33.0,1,0,2,14.0,Basic
201283,28.0,1,0,2,6.0,Basic
201284,39.0,2,0,3,16.0,Standard
201285,46.0,1,0,3,32.0,Deluxe
201286,37.62226512226512,1,1,2,8.0,Basic
201287,42.0,2,0,3,19.0,Deluxe
201288,35.0,2,0,2,8.0,Deluxe
201289,38.0,1,0,3,8.0,Basic
201290,34.0,1,0,3,15.0,Deluxe
201291,37.62226512226512,2,0,2,16.0,Deluxe
201292,37.62226512226512,1,0,2,26.0,Deluxe
201293,43.0,1,0,2,15.0,Basic
201294,41.0,1,0,2,11.0,Deluxe
201295,41.0,2,1,2,10.0,Standard
201296,30.0,2,1,3,16.0,Standard
201297,26.0,2,1,3,26.0,Basic
201298,46.0,2,1,3,27.0,Deluxe
201299,40.0,1,1,2,6.0,Deluxe
201300,34.0,3,0,3,14.0,Deluxe
201301,58.0,2,0,2,8.0,Super Deluxe
201302,35.0,2,0,3,29.0,Basic
201303,47.0,1,1,3,10.0,Standard
201304,40.0,1,1,2,15.490834591330602,Deluxe
201305,54.0,2,1,3,13.0,Deluxe
201306,31.0,2,1,3,13.0,Standard
201307,37.62226512226512,2,1,3,6.0,Basic
201308,38.0,2,1,3,8.0,Deluxe
201309,26.0,2,0,2,15.490834591330602,Deluxe
201310,58.0,1,0,2,21.0,Super Deluxe
201311,18.0,2,1,2,20.0,Basic
201312,31.0,1,0,2,24.0,Basic
201313,29.0,1,0,2,19.0,Basic
201314,45.0,1,1,3,8.0,Deluxe
201315,36.0,1,1,3,8.0,Deluxe
201316,43.0,1,0,3,8.0,Deluxe
201317,27.0,1,1,2,11.0,Basic
201318,37.62226512226512,2,0,2,26.0,Basic
201319,32.0,2,0,3,15.490834591330602,Deluxe
201320,42.0,3,0,2,16.0,Basic
201321,47.0,1,1,3,15.0,Basic
201322,46.0,1,0,2,8.0,Standard
201323,28.0,1,0,2,6.0,Basic
201324,29.0,1,0,3,35.0,Deluxe
201325,37.62226512226512,1,0,2,14.0,Basic
201326,32.0,2,0,2,8.0,Deluxe
201327,46.0,3,1,2,9.0,Super Deluxe
201328,37.62226512226512,2,1,2,29.0,Deluxe
201329,29.0,2,0,2,12.0,Basic
201330,43.0,2,1,2,12.0,King
201331,48.0,1,0,3,16.0,King
201332,29.0,1,0,3,30.0,Basic
201333,46.0,1,1,3,16.0,Standard
201334,27.0,1,1,3,15.490834591330602,Basic
201335,37.62226512226512,1,0,2,25.0,Deluxe
201336,55.0,3,0,3,8.0,Basic
201337,28.0,2,1,3,9.0,Basic
201338,30.0,2,0,2,15.0,Basic
201339,22.0,1,0,3,13.0,Basic
201340,36.0,3,1,3,16.0,Deluxe
201341,37.62226512226512,1,0,2,26.0,Deluxe
201342,34.0,1,0,3,10.0,Standard
201343,29.0,1,0,2,13.0,Basic
201344,37.0,2,0,3,15.490834591330602,Deluxe
201345,35.0,1,1,2,15.490834591330602,Deluxe
201346,45.0,1,1,3,31.0,Deluxe
201347,37.62226512226512,1,0,3,8.0,Deluxe
201348,40.0,1,0,3,6.0,Super Deluxe
201349,26.0,1,1,2,6.0,Basic
201350,27.0,2,1,2,8.0,Deluxe
201351,48.0,2,1,2,28.0,Super Deluxe
201352,44.0,1,0,3,6.0,Deluxe
201353,34.0,3,0,2,22.0,Basic
201354,56.0,1,0,3,30.0,Basic
201355,36.0,2,0,2,23.0,Deluxe
201356,41.0,2,1,2,15.490834591330602,Deluxe
201357,42.0,2,0,2,12.0,Standard
201358,31.0,2,1,2,16.0,Deluxe
201359,34.0,2,1,3,9.0,Deluxe
201360,37.62226512226512,2,1,3,10.0,Basic
201361,26.0,1,0,3,12.0,Basic
201362,45.0,2,0,2,6.0,Deluxe
201363,33.0,2,0,2,16.0,Deluxe
201364,28.0,1,0,2,6.0,Deluxe
201365,29.0,3,0,2,30.0,Basic
201366,39.0,1,1,2,27.0,Deluxe
201367,27.0,3,0,2,8.0,Basic
201368,34.0,1,0,2,28.0,Deluxe
201369,28.0,2,1,2,19.0,Deluxe
201370,47.0,3,0,3,20.0,Deluxe
201371,56.0,2,1,2,17.0,Deluxe
201372,39.0,2,0,2,15.0,Deluxe
201373,38.0,2,1,2,14.0,Deluxe
201374,58.0,1,1,3,27.0,Super Deluxe
201375,32.0,1,1,2,11.0,Basic
201376,38.0,1,0,3,15.490834591330602,Basic
201377,49.0,1,0,2,8.0,King
201378,42.0,2,0,3,18.0,Deluxe
201379,27.0,1,1,2,28.0,Basic
201380,35.0,2,0,3,24.0,Deluxe
201381,28.0,2,0,2,22.0,Basic
201382,31.0,2,0,2,9.0,Basic
201383,36.0,1,0,3,15.0,Basic
201384,34.0,2,0,2,6.0,Standard
201385,34.0,2,0,2,19.0,Standard
201386,26.0,2,0,3,6.0,Basic
201387,29.0,1,0,2,6.0,Deluxe
201388,32.0,2,1,2,21.0,Deluxe
201389,31.0,1,0,2,6.0,Deluxe
201390,28.0,3,0,2,23.0,Basic
201391,38.0,1,0,2,6.0,Basic
201392,35.0,1,1,2,13.0,Deluxe
201393,37.62226512226512,2,0,2,15.0,Deluxe
201394,32.0,1,0,2,11.0,Deluxe
201395,31.0,2,0,3,32.0,Deluxe
201396,53.0,1,0,3,30.0,Standard
201397,54.0,1,1,3,15.0,Deluxe
201398,33.0,1,0,2,13.0,Deluxe
201399,43.0,1,0,1,17.0,Standard
201400,38.0,1,0,2,6.0,Basic
201401,55.0,1,0,3,32.0,King
201402,31.0,2,1,2,8.0,Basic
201403,39.0,2,0,3,21.0,Super Deluxe
201404,42.0,1,0,2,15.490834591330602,Deluxe
201405,31.0,2,1,2,16.0,Standard
201406,54.0,2,1,3,15.490834591330602,Deluxe
201407,24.0,1,0,2,15.490834591330602,Deluxe
201408,23.0,1,0,3,18.0,Basic
201409,40.0,3,1,3,17.0,Deluxe
201410,40.0,2,1,3,8.0,Deluxe
201411,25.0,1,1,2,8.0,Basic
201412,37.62226512226512,2,0,3,6.0,Basic
201413,37.62226512226512,1,0,2,8.0,Basic
201414,47.0,2,0,2,31.0,Standard
201415,33.0,2,0,2,6.0,Basic
201416,38.0,1,0,2,15.490834591330602,Deluxe
201417,31.0,1,0,2,8.0,Basic
201418,38.0,1,0,3,12.0,Deluxe
201419,42.0,1,0,2,24.0,Deluxe
201420,41.0,1,0,3,6.0,Basic
201421,47.0,2,1,3,6.0,Standard
201422,35.0,2,0,2,17.0,Basic
201423,37.62226512226512,1,0,3,6.0,Basic
201424,35.0,2,0,2,15.0,Deluxe
201425,33.0,2,1,3,15.490834591330602,Deluxe
201426,32.0,1,1,2,35.0,Basic
201427,40.0,1,0,2,6.0,Basic
201428,32.0,2,0,3,6.0,Basic
201429,37.62226512226512,1,0,2,30.0,Deluxe
201430,38.0,2,1,2,16.0,Standard
201431,32.0,2,1,2,6.0,Standard
201432,37.0,1,1,2,16.0,Standard
201433,25.0,1,1,2,14.0,Deluxe
201434,37.62226512226512,1,0,2,126.0,Basic
201435,44.0,2,0,2,6.0,Basic
201436,21.0,2,0,2,11.0,Basic
201437,39.0,1,0,2,15.0,King
201438,23.0,2,0,2,15.0,Basic
201439,36.0,2,1,3,9.0,Standard
201440,36.0,1,1,3,10.0,Deluxe
201441,56.0,1,0,2,6.0,Deluxe
201442,29.0,2,0,2,15.490834591330602,Basic
201443,42.0,1,0,2,8.0,King
201444,56.0,3,0,3,13.0,Basic
201445,41.0,1,1,2,34.0,Super Deluxe
201446,34.0,2,1,3,34.0,Deluxe
201447,36.0,2,0,2,21.0,Deluxe
201448,41.0,1,0,2,9.0,Deluxe
201449,32.0,3,0,3,8.0,Basic
201450,35.0,1,1,2,32.0,Standard
201451,38.0,1,1,3,16.0,Deluxe
201452,50.0,1,0,3,6.0,Deluxe
201453,36.0,2,1,3,17.0,Deluxe
201454,45.0,1,1,2,15.490834591330602,Deluxe
201455,40.0,1,0,2,8.0,Basic
201456,35.0,1,0,3,24.0,Deluxe
201457,40.0,2,1,3,8.0,Basic
201458,35.0,1,1,3,6.0,Basic
201459,37.62226512226512,1,0,2,19.0,Deluxe
201460,37.62226512226512,2,1,3,34.0,Basic
201461,50.0,2,0,2,34.0,Standard
201462,39.0,2,1,2,30.0,Super Deluxe
201463,31.0,2,0,3,11.0,Deluxe
201464,26.0,1,1,1,11.0,Basic
201465,36.0,2,0,2,29.0,Deluxe
201466,39.0,2,0,2,12.0,Standard
201467,27.0,1,0,2,10.0,Deluxe
201468,49.0,2,0,3,8.0,Deluxe
201469,34.0,2,0,2,15.490834591330602,Deluxe
201470,41.0,1,1,3,6.0,Deluxe
201471,49.0,1,0,3,14.0,Deluxe
201472,37.0,1,0,3,8.0,Basic
201473,33.0,1,1,2,9.0,Basic
201474,37.62226512226512,2,0,2,8.0,Basic
201475,32.0,1,0,3,8.0,Basic
201476,59.0,2,1,2,9.0,Basic
201477,30.0,1,0,3,30.0,Basic
201478,38.0,1,0,2,29.0,Standard
201479,36.0,2,0,3,33.0,Deluxe
201480,35.0,2,0,2,22.0,Basic
201481,37.62226512226512,1,1,2,21.0,Deluxe
201482,31.0,1,0,2,32.0,Basic
201483,34.0,2,0,3,25.0,Basic
201484,28.0,1,0,2,30.0,Basic
201485,29.0,1,1,2,27.0,Standard
201486,32.0,1,0,3,11.0,Basic
201487,22.0,2,0,3,22.0,Basic
201488,53.0,1,1,3,8.0,Super Deluxe
201489,37.62226512226512,1,0,2,8.0,Basic
201490,37.62226512226512,1,1,3,17.0,Deluxe
201491,37.62226512226512,1,0,2,15.0,Basic
201492,34.0,1,1,2,13.0,Standard
201493,21.0,1,0,3,21.0,Basic
201494,34.0,2,0,2,12.0,Basic
201495,53.0,1,1,2,11.0,King
201496,37.62226512226512,1,1,3,22.0,Basic
201497,42.0,2,0,2,14.0,Deluxe
201498,44.0,2,1,2,13.0,Standard
201499,46.0,2,1,2,8.0,King
201500,33.0,2,0,3,8.0,Basic
201501,44.0,1,0,2,16.0,Deluxe
201502,30.0,2,0,2,15.0,Basic
201503,39.0,3,0,2,11.0,Deluxe
201504,24.0,2,0,3,6.0,Basic
201505,43.0,2,1,3,8.0,Basic
201506,50.0,2,0,2,9.0,Basic
201507,35.0,2,1,3,8.0,Basic
201508,37.62226512226512,1,1,2,11.0,Basic
201509,33.0,1,1,2,6.0,Deluxe
201510,35.0,1,0,3,10.0,Basic
201511,27.0,1,1,2,8.0,Basic
201512,26.0,1,0,2,31.0,Basic
201513,27.0,1,0,2,14.0,Standard
201514,37.62226512226512,2,1,2,6.0,Deluxe
201515,41.0,3,1,2,18.0,King
201516,34.0,2,0,3,15.490834591330602,Deluxe
201517,37.0,1,0,3,25.0,Basic
201518,46.0,2,0,3,11.0,Deluxe
201519,35.0,1,0,2,14.0,Basic
201520,48.0,1,0,3,6.0,Standard
201521,37.62226512226512,3,0,2,11.0,Basic
201522,44.0,2,1,3,6.0,Deluxe
201523,35.0,2,0,3,17.0,Standard
201524,37.62226512226512,2,1,2,29.0,Deluxe
201525,33.0,1,1,3,6.0,Standard
201526,35.0,1,0,3,5.0,Standard
201527,37.62226512226512,2,1,1,29.0,Basic
201528,31.0,1,0,2,13.0,Deluxe
201529,37.0,1,0,2,6.0,Deluxe
201530,32.0,2,0,2,6.0,Deluxe
201531,38.0,1,1,2,35.0,Deluxe
201532,50.0,2,1,2,13.0,King
201533,59.0,1,1,4,31.0,Standard
201534,36.0,3,1,2,14.0,Standard
201535,55.0,2,1,2,14.0,Super Deluxe
201536,36.0,1,0,3,17.0,Deluxe
201537,45.0,1,0,2,13.0,Standard
201538,35.0,2,0,3,6.0,Basic
201539,37.62226512226512,2,0,3,15.0,Basic
201540,59.0,1,1,2,6.0,Deluxe
201541,29.0,1,0,3,8.0,Basic
201542,31.0,2,0,2,6.0,Basic
201543,32.0,1,0,3,6.0,Deluxe
201544,36.0,1,1,2,12.0,Basic
201545,31.0,1,1,3,15.490834591330602,Deluxe
201546,35.0,2,0,2,15.490834591330602,Deluxe
201547,45.0,1,0,2,12.0,Standard
201548,37.0,2,0,1,13.0,Standard
201549,46.0,2,0,3,11.0,Deluxe
201550,30.0,1,0,2,6.0,Deluxe
201551,35.0,2,0,1,6.0,Basic
201552,55.0,1,0,3,6.0,Standard
201553,38.0,2,1,3,12.0,Deluxe
201554,34.0,2,0,3,15.490834591330602,Deluxe
201555,56.0,1,0,2,13.0,Standard
201556,23.0,3,0,3,8.0,Basic
201557,51.0,1,0,3,15.0,Basic
201558,37.62226512226512,1,0,4,8.0,Deluxe
201559,46.0,2,0,3,15.0,Standard
201560,40.0,1,0,3,6.0,Super Deluxe
201561,51.0,2,0,3,27.0,Deluxe
201562,30.0,2,1,3,10.0,Deluxe
201563,46.0,2,0,2,6.0,Standard
201564,32.0,2,0,2,12.0,Deluxe
201565,54.0,3,1,2,8.0,Standard
201566,24.0,1,1,2,9.0,Deluxe
201567,28.0,2,0,2,10.0,Deluxe
201568,58.0,2,0,2,16.0,Super Deluxe
201569,44.0,2,0,3,29.0,Deluxe
201570,37.0,1,0,3,12.0,Basic
201571,32.0,1,0,3,6.0,Basic
201572,20.0,1,1,3,12.0,Basic
201573,34.0,1,1,2,15.490834591330602,Deluxe
201574,37.0,1,0,3,8.0,Deluxe
201575,59.0,1,1,2,8.0,King
201576,50.0,1,1,3,6.0,King
201577,25.0,2,0,2,11.0,Deluxe
201578,25.0,2,0,3,13.0,Basic
201579,22.0,2,1,2,21.0,Basic
201580,51.0,2,1,1,6.0,Standard
201581,34.0,1,0,3,13.0,Deluxe
201582,54.0,1,1,1,32.0,Super Deluxe
201583,24.0,1,0,2,24.0,Basic
201584,34.0,1,1,2,15.490834591330602,Deluxe
201585,37.0,1,0,2,9.0,Standard
201586,34.0,2,1,2,11.0,Standard
201587,36.0,3,1,3,17.0,Standard
201588,36.0,1,1,2,9.0,Basic
201589,43.0,1,0,3,32.0,Super Deluxe
201590,30.0,1,0,3,29.0,Basic
201591,33.0,2,0,3,28.0,Deluxe
201592,56.0,1,1,3,20.0,Basic
201593,51.0,1,0,2,12.0,King
201594,31.0,1,0,3,12.0,Deluxe
201595,26.0,1,1,2,12.0,Basic
201596,58.0,2,1,3,29.0,Standard
201597,19.0,2,0,2,28.0,Basic
201598,22.0,3,0,3,8.0,Basic
201599,49.0,2,1,3,26.0,Deluxe
201600,43.0,2,1,3,15.490834591330602,Basic
201601,50.0,2,1,3,18.0,Standard
201602,31.0,1,1,3,15.490834591330602,Deluxe
201603,41.0,1,0,3,15.0,Standard
201604,26.0,1,1,3,31.0,Basic
201605,36.0,2,0,2,12.0,Deluxe
201606,51.0,1,0,2,14.0,Standard
201607,39.0,1,1,2,10.0,Deluxe
201608,25.0,1,0,2,34.0,Deluxe
201609,30.0,1,0,2,15.0,Deluxe
201610,37.62226512226512,2,1,2,15.0,Basic
201611,37.62226512226512,2,0,2,35.0,Basic
201612,38.0,3,1,2,15.490834591330602,Deluxe
201613,30.0,1,1,3,24.0,Basic
201614,32.0,2,0,2,15.490834591330602,Deluxe
201615,30.0,3,1,2,11.0,Basic
201616,30.0,2,0,2,8.0,Basic
201617,41.0,1,0,3,16.0,Super Deluxe
201618,41.0,1,0,3,15.0,Basic
201619,19.0,2,1,3,9.0,Basic
201620,40.0,2,1,2,32.0,Deluxe
201621,35.0,2,0,3,6.0,Standard
201622,53.0,2,0,2,12.0,Deluxe
201623,45.0,1,0,2,15.0,Deluxe
201624,32.0,2,1,2,14.0,Standard
201625,29.0,3,0,2,15.490834591330602,Deluxe
201626,51.0,2,0,2,13.0,Deluxe
201627,58.0,2,1,3,15.0,Basic
201628,40.0,2,0,3,10.0,Standard
201629,34.0,2,1,3,8.0,Basic
201630,22.0,2,0,3,25.0,Basic
201631,27.0,2,0,2,15.0,Basic
201632,28.0,2,0,2,27.0,Basic
201633,57.0,1,0,2,30.0,Standard
201634,27.0,2,0,3,9.0,Basic
201635,50.0,1,1,2,17.0,King
201636,41.0,1,0,2,20.0,Basic
201637,30.0,1,1,2,11.0,Standard
201638,38.0,1,1,2,6.0,Deluxe
201639,32.0,1,0,2,12.0,Basic
201640,27.0,3,0,2,23.0,Basic
201641,19.0,3,1,3,6.0,Basic
201642,36.0,2,0,1,9.0,Basic
201643,30.0,2,0,3,15.0,Deluxe
201644,45.0,1,1,1,10.0,Deluxe
201645,56.0,1,1,3,15.490834591330602,Basic
201646,33.0,1,0,2,8.0,Basic
201647,19.0,1,0,2,8.0,Basic
201648,46.0,2,1,3,6.0,Standard
201649,38.0,1,1,3,15.0,Basic
201650,37.62226512226512,2,1,3,18.0,Basic
201651,34.0,2,1,3,33.0,Basic
201652,41.0,2,1,3,26.0,Basic
201653,37.62226512226512,2,0,2,6.0,Basic
201654,53.0,2,1,2,15.490834591330602,Deluxe
201655,33.0,2,1,3,20.0,Basic
201656,40.0,2,1,2,10.0,King
201657,55.0,2,0,3,20.0,King
201658,34.0,1,0,2,8.0,Deluxe
201659,51.0,2,1,3,9.0,Super Deluxe
201660,52.0,1,0,3,6.0,King
201661,27.0,2,1,4,15.0,Basic
201662,35.0,1,0,2,29.0,Deluxe
201663,43.0,2,0,2,13.0,Basic
201664,45.0,2,0,3,8.0,Super Deluxe
201665,37.62226512226512,1,0,3,27.0,Basic
201666,35.0,2,1,2,15.490834591330602,Deluxe
201667,42.0,2,1,2,27.0,Deluxe
201668,38.0,1,0,2,8.0,Deluxe
201669,38.0,3,0,2,35.0,Deluxe
201670,27.0,3,0,2,15.490834591330602,Deluxe
201671,49.0,1,0,3,24.0,Deluxe
201672,37.62226512226512,2,0,2,16.0,Basic
201673,40.0,2,0,1,25.0,Deluxe
201674,38.0,2,0,3,35.0,Deluxe
201675,29.0,2,1,2,33.0,Standard
201676,22.0,1,0,2,11.0,Basic
201677,36.0,2,1,3,24.0,Basic
201678,40.0,1,0,3,15.490834591330602,Deluxe
201679,46.0,2,0,3,6.0,Standard
201680,32.0,2,0,2,10.0,Standard
201681,30.0,1,0,2,6.0,Standard
201682,27.0,1,1,2,26.0,Deluxe
201683,51.0,1,0,2,14.0,Standard
201684,30.0,3,1,2,9.0,Basic
201685,41.0,1,1,3,12.0,Standard
201686,30.0,2,1,2,32.0,Deluxe
201687,29.0,3,0,2,6.0,Basic
201688,45.0,2,1,2,12.0,Standard
201689,54.0,2,1,2,9.0,Deluxe
201690,36.0,1,0,3,11.0,Deluxe
201691,33.0,2,1,2,10.0,Basic
201692,37.0,1,0,2,17.0,Standard
201693,38.0,1,0,3,9.0,Standard
201694,31.0,2,0,2,15.490834591330602,Deluxe
201695,59.0,1,0,3,9.0,Basic
201696,37.0,2,0,2,10.0,Basic
201697,29.0,2,1,2,6.0,Standard
201698,35.0,2,1,3,6.0,Standard
201699,29.0,2,0,2,24.0,Basic
201700,52.0,1,1,2,8.0,Basic
201701,42.0,3,0,2,10.0,King
201702,59.0,2,0,2,12.0,Basic
201703,50.0,2,1,3,6.0,King
201704,33.0,2,0,2,20.0,Basic
201705,43.0,2,1,3,22.0,Super Deluxe
201706,33.0,1,1,2,8.0,Basic
201707,52.0,1,0,3,8.0,King
201708,37.62226512226512,1,1,2,10.0,Basic
201709,37.62226512226512,1,0,3,6.0,Basic
201710,39.0,2,1,3,6.0,Basic
201711,32.0,2,0,3,15.490834591330602,Deluxe
201712,41.0,1,0,2,25.0,Deluxe
201713,40.0,3,0,3,30.0,Deluxe
201714,45.0,1,0,3,6.0,King
201715,31.0,2,0,3,9.0,Standard
201716,33.0,1,1,3,11.0,Basic
201717,34.0,1,0,2,8.0,Deluxe
201718,37.62226512226512,2,1,2,6.0,Basic
201719,45.0,1,0,3,13.0,Deluxe
201720,37.0,2,0,3,16.0,Standard
201721,39.0,3,1,3,8.0,Standard
201722,29.0,1,0,2,21.0,Basic
201723,42.0,1,1,2,23.0,Deluxe
201724,29.0,2,0,2,26.0,Deluxe
201725,25.0,1,1,3,15.490834591330602,Deluxe
201726,42.0,2,1,2,8.0,Basic
201727,40.0,2,0,2,8.0,King
201728,51.0,1,0,3,6.0,Basic
201729,37.62226512226512,2,0,3,35.0,Basic
201730,32.0,1,0,3,13.0,Basic
201731,38.0,1,0,2,8.0,Deluxe
201732,32.0,3,0,2,8.0,Deluxe
201733,46.0,3,1,3,8.0,Super Deluxe
201734,37.62226512226512,1,0,3,8.0,Basic
201735,29.0,2,0,3,8.0,Deluxe
201736,31.0,2,0,3,29.0,Deluxe
201737,37.62226512226512,1,0,2,11.0,Deluxe
201738,45.0,2,0,3,26.0,Super Deluxe
201739,36.0,1,0,2,12.0,Basic
201740,55.0,2,0,2,6.0,King
201741,47.0,1,0,2,35.0,Standard
201742,28.0,2,0,3,15.0,Basic
201743,37.0,2,0,3,12.0,Deluxe
201744,21.0,2,0,3,9.0,Basic
201745,37.0,2,1,3,6.0,Standard
201746,35.0,1,1,3,28.0,Standard
201747,38.0,2,1,2,13.0,Deluxe
201748,26.0,1,1,2,6.0,Deluxe
201749,50.0,1,0,3,10.0,King
201750,53.0,2,0,2,9.0,Super Deluxe
201751,42.0,1,0,1,6.0,Deluxe
201752,29.0,1,0,2,15.490834591330602,Deluxe
201753,55.0,3,0,2,26.0,Deluxe
201754,26.0,2,0,2,15.490834591330602,Deluxe
201755,37.0,1,1,2,6.0,Basic
201756,44.0,1,0,2,30.0,Basic
201757,38.0,1,0,2,29.0,Deluxe
201758,26.0,2,0,2,22.0,Basic
201759,28.0,1,1,3,14.0,Basic
201760,49.0,1,1,2,16.0,King
201761,36.0,3,0,1,15.490834591330602,Deluxe
201762,31.0,2,1,2,11.0,Basic
201763,26.0,2,0,2,10.0,Deluxe
201764,37.0,2,0,2,15.0,Basic
201765,42.0,2,1,3,32.0,Super Deluxe
201766,18.0,2,0,2,9.0,Basic
201767,35.0,2,0,3,22.0,Standard
201768,37.62226512226512,1,0,2,24.0,Basic
201769,51.0,2,0,2,8.0,Deluxe
201770,41.0,1,0,2,8.0,Super Deluxe
201771,18.0,2,1,3,16.0,Basic
201772,28.0,2,0,3,22.0,Deluxe
201773,31.0,3,0,3,13.0,Deluxe
201774,39.0,2,0,2,6.0,Standard
201775,36.0,1,1,2,30.0,Deluxe
201776,32.0,1,0,3,13.0,Deluxe
201777,38.0,1,1,2,31.0,Standard
201778,58.0,1,0,2,6.0,Deluxe
201779,31.0,3,0,2,15.490834591330602,Basic
201780,31.0,1,0,3,8.0,Deluxe
201781,45.0,1,0,3,13.0,Standard
201782,31.0,1,0,2,8.0,Basic
201783,33.0,1,1,3,11.0,Standard
201784,39.0,2,0,3,16.0,Super Deluxe
201785,43.0,1,1,2,16.0,Basic
201786,49.0,3,1,2,6.0,Super Deluxe
201787,52.0,2,0,2,14.0,Deluxe
201788,27.0,1,1,2,11.0,Basic
201789,32.0,3,1,3,14.0,Deluxe
201790,27.0,1,0,3,15.490834591330602,Deluxe
201791,31.0,2,0,3,13.0,Deluxe
201792,32.0,2,1,3,8.0,Deluxe
201793,37.62226512226512,2,0,2,8.0,Basic
201794,30.0,2,1,3,34.0,Deluxe
201795,31.0,1,1,2,13.0,Standard
201796,39.0,2,0,2,13.0,King
201797,39.0,2,1,2,9.0,Deluxe
201798,33.0,2,0,2,15.490834591330602,Deluxe
201799,47.0,1,0,2,11.0,King
201800,43.0,1,1,2,16.0,Deluxe
201801,27.0,2,0,3,6.0,Deluxe
201802,54.0,1,1,2,15.490834591330602,Deluxe
201803,43.0,1,1,2,13.0,Standard
201804,37.62226512226512,1,0,3,14.0,Deluxe
201805,40.0,2,0,2,6.0,Deluxe
201806,29.0,1,0,3,14.0,Basic
201807,37.62226512226512,1,0,1,15.0,Basic
201808,30.0,2,1,1,11.0,Deluxe
201809,27.0,2,1,2,14.0,Deluxe
201810,37.0,2,0,3,11.0,Deluxe
201811,38.0,1,0,3,21.0,Standard
201812,31.0,2,1,2,13.0,Standard
201813,29.0,2,1,2,16.0,Deluxe
201814,35.0,3,0,3,11.0,Standard
201815,23.0,1,0,2,32.0,Basic
201816,41.0,2,0,3,12.0,Deluxe
201817,47.0,2,0,3,10.0,Deluxe
201818,42.0,1,1,2,29.0,Super Deluxe
201819,29.0,1,0,3,15.490834591330602,Deluxe
201820,42.0,3,0,2,8.0,Basic
201821,32.0,2,1,3,8.0,Basic
201822,48.0,2,1,3,35.0,Standard
201823,37.0,2,0,2,12.0,Deluxe
201824,30.0,3,1,2,15.490834591330602,Deluxe
201825,26.0,1,0,2,6.0,Deluxe
201826,42.0,1,0,3,8.0,Deluxe
201827,21.0,3,1,3,6.0,Basic
201828,36.0,2,1,2,6.0,Deluxe
201829,36.0,2,0,2,9.0,Standard
201830,57.0,2,0,2,6.0,Deluxe
201831,40.0,1,1,2,16.0,Basic
201832,21.0,2,0,2,15.0,Basic
201833,33.0,2,1,2,11.0,Basic
201834,37.62226512226512,2,1,3,16.0,Basic
201835,46.0,2,1,1,13.0,Deluxe
201836,41.0,2,0,2,10.0,Deluxe
201837,50.0,3,0,3,16.0,Standard
201838,40.0,2,0,3,28.0,Deluxe
201839,31.0,1,0,2,15.0,Basic
201840,21.0,1,1,2,18.0,Basic
201841,29.0,1,0,2,29.0,Basic
201842,35.0,1,0,3,15.0,Deluxe
